ATTACHMENT
H2 -> H^- + H
SPECIES: e / H2
PROCESS: E + H2 -> H- + H, Attachment
PARAM.:  E = 0 eV
COMMENT: LP added points to decrease the cross section in the 5-7 eV region between the resonances.
COMMENT: ?.
UPDATED: 2012-10-01 14:47:49
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 9.650509e+2	1.160800e-21
-----------------------------

ATTACHMENT
O2 -> O^- + O
SPECIES: e / O2
PROCESS: E + O2 -> O- + O, Attachment
PARAM.:  E = 0 eV, complete set
COMMENT: dissociative attachment.
UPDATED: 2012-10-11 17:49:09
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 4.200000e+0	0.000000e+0
 4.400000e+0	2.600000e-24
 4.600000e+0	7.000000e-24
 4.800000e+0	1.320000e-23
 5.000000e+0	2.200000e-23
 5.200000e+0	3.600000e-23
 5.400000e+0	5.360000e-23
 5.600000e+0	7.470000e-23
 5.800000e+0	9.580000e-23
